6.228000000000000114e+01,6.003000000000000114e+01,5.852000000000000313e+01,5.413000000000000256e+01,5.432999999999999829e+01,5.182999999999999829e+01,4.745000000000000284e+01,3.915999999999999659e+01,2.832999999999999829e+01,1.948000000000000043e+01,1.973000000000000043e+01,3.797999999999999687e+01,7.693999999999999773e+01,1.358000000000000114e+02,2.094000000000000057e+02,2.921999999999999886e+02,3.776999999999999886e+02,4.588000000000000114e+02,5.277000000000000455e+02,5.762999999999999545e+02,5.968999999999999773e+02,5.828999999999999773e+02,5.300000000000000000e+02,4.376999999999999886e+02,3.113999999999999773e+02,1.665999999999999943e+02,4.274000000000000199e+01,2.365000000000000213e+00,8.525999999999999801e+00,3.082000000000000028e+01
4.732000000000000028e+01,5.117999999999999972e+01,5.300000000000000000e+01,5.225000000000000000e+01,4.895000000000000284e+01,4.317999999999999972e+01,3.499000000000000199e+01,2.535999999999999943e+01,1.717999999999999972e+01,1.651000000000000156e+01,2.957000000000000028e+01,6.028000000000000114e+01,1.082999999999999972e+02,1.705000000000000000e+02,2.424000000000000057e+02,3.188999999999999773e+02,3.941999999999999886e+02,4.621999999999999886e+02,5.160000000000000000e+02,5.487000000000000455e+02,5.536000000000000227e+02,5.253999999999999773e+02,4.611999999999999886e+02,3.618000000000000114e+02,2.348000000000000114e+02,1.007000000000000028e+02,1.205000000000000071e+01,1.889999999999999902e+00,1.456000000000000050e+01,3.739000000000000057e+01
4.196999999999999886e+01,4.702000000000000313e+01,4.924000000000000199e+01,4.825999999999999801e+01,4.371999999999999886e+01,3.699000000000000199e+01,2.832999999999999829e+01,1.939999999999999858e+01,1.388000000000000078e+01,1.803999999999999915e+01,3.628000000000000114e+01,7.275000000000000000e+01,1.252000000000000028e+02,1.895000000000000000e+02,2.606999999999999886e+02,3.345000000000000000e+02,4.051999999999999886e+02,4.673000000000000114e+02,5.142999999999999545e+02,5.402000000000000455e+02,5.390000000000000000e+02,5.058999999999999773e+02,4.383000000000000114e+02,3.378000000000000114e+02,2.123000000000000114e+02,8.315999999999999659e+01,4.448999999999999844e+00,1.995000000000000107e+00,1.539000000000000057e+01,3.935999999999999943e+01
7.598999999999999488e+01,6.520000000000000284e+01,6.274000000000000199e+01,5.272999999999999687e+01,4.871000000000000085e+01,3.982000000000000028e+01,2.803999999999999915e+01,1.889999999999999858e+01,1.258999999999999986e+01,1.536999999999999922e+01,3.347999999999999687e+01,7.198000000000000398e+01,1.275000000000000000e+02,1.935000000000000000e+02,2.688999999999999773e+02,3.466000000000000227e+02,4.213999999999999773e+02,4.876999999999999886e+02,5.395000000000000000e+02,5.707000000000000455e+02,5.757000000000000455e+02,5.495000000000000000e+02,4.891999999999999886e+02,3.951999999999999886e+02,2.728999999999999773e+02,1.375000000000000000e+02,2.701000000000000156e+01,1.217999999999999972e+00,7.857999999999999652e+00,3.083999999999999986e+01
9.579999999999999716e+01,9.417000000000000171e+01,8.843000000000000682e+01,7.895999999999999375e+01,4.863000000000000256e+01,5.293999999999999773e+01,3.615999999999999659e+01,2.080999999999999872e+01,1.158000000000000007e+01,1.291999999999999993e+01,2.741000000000000014e+01,5.960000000000000142e+01,1.130000000000000000e+02,1.830999999999999943e+02,2.648000000000000114e+02,3.486999999999999886e+02,4.308999999999999773e+02,5.058000000000000114e+02,5.670000000000000000e+02,6.077999999999999545e+02,6.218999999999999773e+02,6.036000000000000227e+02,5.492000000000000455e+02,4.578999999999999773e+02,3.335000000000000000e+02,1.885999999999999943e+02,5.485000000000000142e+01,1.167999999999999927e+00,4.349999999999999645e+00,2.507999999999999829e+01
1.029000000000000057e+02,9.889000000000000057e+01,9.012999999999999545e+01,7.876000000000000512e+01,6.245000000000000284e+01,5.107000000000000028e+01,3.465999999999999659e+01,1.994999999999999929e+01,1.066000000000000014e+01,1.168999999999999950e+01,2.901000000000000156e+01,6.604999999999999716e+01,1.214000000000000057e+02,1.905999999999999943e+02,2.691999999999999886e+02,3.515000000000000000e+02,4.328000000000000114e+02,5.071999999999999886e+02,5.683999999999999773e+02,6.097000000000000455e+02,6.246000000000000227e+02,6.072000000000000455e+02,5.535000000000000000e+02,4.626000000000000227e+02,3.381000000000000227e+02,1.921999999999999886e+02,5.614000000000000057e+01,1.010000000000000009e+00,4.283999999999999808e+00,2.580999999999999872e+01
1.145999999999999943e+02,9.704000000000000625e+01,8.101999999999999602e+01,6.626000000000000512e+01,5.211999999999999744e+01,3.946000000000000085e+01,2.841000000000000014e+01,1.850000000000000000e+01,1.092999999999999972e+01,1.203999999999999915e+01,2.862999999999999901e+01,6.443000000000000682e+01,1.179000000000000057e+02,1.855999999999999943e+02,2.623000000000000114e+02,3.426999999999999886e+02,4.218999999999999773e+02,4.938000000000000114e+02,5.533999999999999773e+02,5.931000000000000227e+02,6.066000000000000227e+02,5.882000000000000455e+02,5.342999999999999545e+02,4.436999999999999886e+02,3.203999999999999773e+02,1.765999999999999943e+02,4.646999999999999886e+01,7.282999999999999474e-01,4.940000000000000391e+00,2.673000000000000043e+01
8.404000000000000625e+01,7.431999999999999318e+01,6.328000000000000114e+01,5.178000000000000114e+01,4.017999999999999972e+01,2.955000000000000071e+01,2.616000000000000014e+01,1.502999999999999936e+01,1.148000000000000043e+01,1.473000000000000043e+01,2.892999999999999972e+01,6.217999999999999972e+01,1.112999999999999972e+02,1.810999999999999943e+02,2.570000000000000000e+02,3.361000000000000227e+02,4.133000000000000114e+02,4.803999999999999773e+02,5.377999999999999545e+02,5.735000000000000000e+02,5.807000000000000455e+02,5.545000000000000000e+02,4.960000000000000000e+02,4.016000000000000227e+02,2.758000000000000114e+02,1.331999999999999886e+02,2.183999999999999986e+01,6.139000000000000012e-01,8.356999999999999318e+00,3.196000000000000085e+01
3.925999999999999801e+01,3.461999999999999744e+01,3.114000000000000057e+01,2.655000000000000071e+01,1.837999999999999901e+01,1.498000000000000043e+01,1.277999999999999936e+01,1.058000000000000007e+01,1.705000000000000071e+01,3.046000000000000085e+01,6.573000000000000398e+01,1.080000000000000000e+02,1.625000000000000000e+02,2.249000000000000057e+02,2.923000000000000114e+02,3.606999999999999886e+02,4.283999999999999773e+02,4.823000000000000114e+02,5.218999999999999773e+02,5.397999999999999545e+02,4.833999999999999773e+02,4.448000000000000114e+02,3.743000000000000114e+02,2.728000000000000114e+02,1.489000000000000057e+02,3.510999999999999943e+01,6.131999999999999673e-01,3.745000000000000107e+00,1.664000000000000057e+01,3.645000000000000284e+01
3.810000000000000142e+01,2.978000000000000114e+01,2.310000000000000142e+01,1.771999999999999886e+01,1.375999999999999979e+01,1.116999999999999993e+01,1.053999999999999915e+01,1.389000000000000057e+01,2.421000000000000085e+01,4.417000000000000171e+01,7.548999999999999488e+01,1.157000000000000028e+02,1.644000000000000057e+02,2.195000000000000000e+02,2.781000000000000227e+02,3.368999999999999773e+02,3.916999999999999886e+02,4.363999999999999773e+02,4.661000000000000227e+02,4.748999999999999773e+02,4.541999999999999886e+02,4.068000000000000114e+02,3.271999999999999886e+02,2.183000000000000114e+02,9.457999999999999829e+01,1.022000000000000064e+01,5.476999999999999647e-01,8.830000000000000071e+00,2.167000000000000171e+01,3.629999999999999716e+01
3.429999999999999716e+01,2.417000000000000171e+01,1.735000000000000142e+01,1.332000000000000028e+01,1.121000000000000085e+01,1.024000000000000021e+01,1.110999999999999943e+01,1.581000000000000050e+01,2.694999999999999929e+01,4.625999999999999801e+01,7.462000000000000455e+01,1.110000000000000000e+02,1.544000000000000057e+02,2.028000000000000114e+02,2.538000000000000114e+02,3.041000000000000227e+02,3.498000000000000114e+02,3.858999999999999773e+02,4.075000000000000000e+02,4.093999999999999773e+02,3.863999999999999773e+02,3.353000000000000114e+02,2.549000000000000057e+02,1.508000000000000114e+02,4.486999999999999744e+01,6.181999999999999718e-01,2.126999999999999780e+00,1.192999999999999972e+01,2.276000000000000156e+01,3.345000000000000284e+01
4.025000000000000000e+01,2.778000000000000114e+01,1.919000000000000128e+01,1.392999999999999972e+01,1.086999999999999922e+01,9.355999999999999872e+00,1.008999999999999986e+01,1.576999999999999957e+01,2.939000000000000057e+01,5.302000000000000313e+01,8.682999999999999829e+01,1.296999999999999886e+02,1.800999999999999943e+02,2.359000000000000057e+02,2.943999999999999773e+02,3.521999999999999886e+02,4.050000000000000000e+02,4.481000000000000227e+02,4.756999999999999886e+02,4.828000000000000114e+02,4.638999999999999773e+02,4.151999999999999886e+02,3.343999999999999773e+02,2.248000000000000114e+02,1.007999999999999972e+02,1.314000000000000057e+01,4.128999999999999893e-01,9.125000000000000000e+00,2.114999999999999858e+01,3.472999999999999687e+01
4.178999999999999915e+01,2.823999999999999844e+01,1.900000000000000000e+01,1.356000000000000050e+01,1.056000000000000050e+01,9.384000000000000341e+00,9.913999999999999702e+00,1.511999999999999922e+01,2.760000000000000142e+01,5.035999999999999943e+01,8.312000000000000455e+01,1.245999999999999943e+02,1.733000000000000114e+02,2.269000000000000057e+02,2.828000000000000114e+02,3.378000000000000114e+02,3.878999999999999773e+02,4.286999999999999886e+02,4.553999999999999773e+02,4.628999999999999773e+02,4.466999999999999886e+02,4.031000000000000227e+02,3.303000000000000114e+02,2.305999999999999943e+02,1.157999999999999972e+02,2.216000000000000014e+01,3.965000000000000191e-01,6.216999999999999638e+00,1.862000000000000099e+01,3.453000000000000114e+01
4.703999999999999915e+01,3.339000000000000057e+01,2.291000000000000014e+01,1.621999999999999886e+01,1.216000000000000014e+01,9.756999999999999673e+00,9.125000000000000000e+00,1.274000000000000021e+01,2.435999999999999943e+01,4.681000000000000227e+01,8.025000000000000000e+01,1.234000000000000057e+02,1.745000000000000000e+02,2.311999999999999886e+02,2.908000000000000114e+02,3.501000000000000227e+02,4.051999999999999886e+02,4.515000000000000000e+02,4.841000000000000227e+02,4.978999999999999773e+02,4.880000000000000000e+02,4.501999999999999886e+02,3.821000000000000227e+02,2.843999999999999773e+02,1.645999999999999943e+02,4.764999999999999858e+01,5.023999999999999577e-01,2.632000000000000117e+00,1.417999999999999972e+01,3.332000000000000028e+01
5.936999999999999744e+01,4.324000000000000199e+01,3.026000000000000156e+01,2.125000000000000000e+01,1.533000000000000007e+01,1.128999999999999915e+01,9.006999999999999673e+00,1.058000000000000007e+01,2.044999999999999929e+01,4.250999999999999801e+01,7.765000000000000568e+01,1.244000000000000057e+02,1.806999999999999886e+02,2.440000000000000000e+02,3.113000000000000114e+02,3.793000000000000114e+02,4.438000000000000114e+02,4.998999999999999773e+02,5.423999999999999773e+02,5.657999999999999545e+02,5.646000000000000227e+02,5.342999999999999545e+02,4.716000000000000227e+02,3.756999999999999886e+02,2.511999999999999886e+02,1.134000000000000057e+02,1.377999999999999936e+01,5.330000000000000293e-01,1.030000000000000071e+01,3.062999999999999901e+01
6.551999999999999602e+01,4.950000000000000000e+01,3.595000000000000284e+01,2.607999999999999829e+01,1.916000000000000014e+01,1.397000000000000064e+01,1.016000000000000014e+01,8.958999999999999631e+00,1.594999999999999929e+01,3.492999999999999972e+01,6.803000000000000114e+01,1.137999999999999972e+02,1.700999999999999943e+02,2.340000000000000000e+02,3.026000000000000227e+02,3.721999999999999886e+02,4.386999999999999886e+02,4.973000000000000114e+02,5.425000000000000000e+02,5.688999999999999773e+02,5.710000000000000000e+02,5.442999999999999545e+02,4.853000000000000114e+02,3.935000000000000000e+02,2.731000000000000227e+02,1.375999999999999943e+02,2.696000000000000085e+01,4.540000000000000147e-01,7.924999999999999822e+00,2.819999999999999929e+01
6.584999999999999432e+01,5.328999999999999915e+01,4.167000000000000171e+01,3.214999999999999858e+01,2.453999999999999915e+01,1.801999999999999957e+01,1.211999999999999922e+01,8.601000000000000867e+00,1.246000000000000085e+01,2.925000000000000000e+01,6.128999999999999915e+01,1.070999999999999943e+02,1.641999999999999886e+02,2.295000000000000000e+02,3.003000000000000114e+02,3.725000000000000000e+02,4.423000000000000114e+02,5.046000000000000227e+02,5.541000000000000227e+02,5.848999999999999773e+02,5.913999999999999773e+02,5.687000000000000455e+02,5.130000000000000000e+02,4.235000000000000000e+02,3.033999999999999773e+02,1.646999999999999886e+02,4.070000000000000284e+01,4.600000000000000200e-01,5.237000000000000099e+00,2.500000000000000000e+01
6.592000000000000171e+01,5.270000000000000284e+01,3.992000000000000171e+01,2.994000000000000128e+01,2.319000000000000128e+01,1.855999999999999872e+01,1.391999999999999993e+01,9.730000000000000426e+00,1.158000000000000007e+01,2.605000000000000071e+01,5.628000000000000114e+01,1.012999999999999972e+02,1.588000000000000114e+02,2.255999999999999943e+02,2.991999999999999886e+02,3.751999999999999886e+02,4.498999999999999773e+02,5.180000000000000000e+02,5.740000000000000000e+02,6.116000000000000227e+02,6.248999999999999773e+02,6.083999999999999773e+02,5.577000000000000455e+02,4.711000000000000227e+02,3.508000000000000114e+02,2.061999999999999886e+02,6.357999999999999829e+01,6.153999999999999471e-01,2.749000000000000110e+00,2.151999999999999957e+01
7.607999999999999829e+01,6.253999999999999915e+01,4.935000000000000142e+01,3.785999999999999943e+01,2.826000000000000156e+01,2.030999999999999872e+01,1.351999999999999957e+01,9.260999999999999233e+00,1.176999999999999957e+01,2.737000000000000099e+01,5.946000000000000085e+01,1.074000000000000057e+02,1.686999999999999886e+02,2.408000000000000114e+02,3.206000000000000227e+02,4.043000000000000114e+02,4.875000000000000000e+02,5.647999999999999545e+02,6.297999999999999545e+02,6.762999999999999545e+02,6.975000000000000000e+02,6.875000000000000000e+02,6.415000000000000000e+02,5.566000000000000227e+02,4.336999999999999886e+02,2.803999999999999773e+02,1.169000000000000057e+02,9.773999999999999133e+00,8.008999999999999453e-01,1.819999999999999929e+01
8.145000000000000284e+01,6.896999999999999886e+01,5.642000000000000171e+01,4.421000000000000085e+01,3.278999999999999915e+01,2.239000000000000057e+01,1.378999999999999915e+01,8.564999999999999503e+00,1.116000000000000014e+01,2.823999999999999844e+01,6.261999999999999744e+01,1.130000000000000000e+02,1.765999999999999943e+02,2.506999999999999886e+02,3.323000000000000114e+02,4.175000000000000000e+02,5.021000000000000227e+02,5.805000000000000000e+02,6.463999999999999773e+02,6.936000000000000227e+02,7.152000000000000455e+02,7.053999999999999773e+02,6.592999999999999545e+02,5.738999999999999773e+02,4.503999999999999773e+02,2.956999999999999886e+02,1.298000000000000114e+02,1.449000000000000021e+01,6.492999999999999883e-01,1.669000000000000128e+01
7.792000000000000171e+01,6.923000000000000398e+01,5.939999999999999858e+01,4.867000000000000171e+01,3.732000000000000028e+01,2.555000000000000071e+01,1.483000000000000007e+01,7.923000000000000043e+00,1.024000000000000021e+01,2.842000000000000171e+01,6.487999999999999545e+01,1.175000000000000000e+02,1.829000000000000057e+02,2.578000000000000114e+02,3.391000000000000227e+02,4.228000000000000114e+02,5.043999999999999773e+02,5.787000000000000455e+02,6.395000000000000000e+02,6.806000000000000227e+02,6.955000000000000000e+02,6.787000000000000455e+02,6.257999999999999545e+02,5.345000000000000000e+02,4.066999999999999886e+02,2.509000000000000057e+02,9.050000000000000000e+01,1.594000000000000083e+00,1.643000000000000016e+00,2.003000000000000114e+01
6.765999999999999659e+01,6.150999999999999801e+01,5.425000000000000000e+01,4.539999999999999858e+01,3.521999999999999886e+01,2.430999999999999872e+01,1.444999999999999929e+01,8.240999999999999659e+00,1.067999999999999972e+01,2.780000000000000071e+01,6.204999999999999716e+01,1.110999999999999943e+02,1.720999999999999943e+02,2.414000000000000057e+02,3.160000000000000000e+02,3.920000000000000000e+02,4.650000000000000000e+02,5.298999999999999773e+02,5.811000000000000227e+02,6.126000000000000227e+02,6.190000000000000000e+02,5.952999999999999545e+02,5.380000000000000000e+02,4.461000000000000227e+02,3.231999999999999886e+02,1.808000000000000114e+02,4.977000000000000313e+01,6.228000000000000203e-01,3.938000000000000167e+00,2.308999999999999986e+01
6.206000000000000227e+01,5.760999999999999943e+01,5.145000000000000284e+01,4.403000000000000114e+01,3.489000000000000057e+01,2.439999999999999858e+01,1.434999999999999964e+01,8.426000000000000156e+00,1.118999999999999950e+01,2.821000000000000085e+01,6.260999999999999943e+01,1.115000000000000000e+02,1.719000000000000057e+02,2.403000000000000114e+02,3.131999999999999886e+02,3.868000000000000114e+02,4.566000000000000227e+02,5.177000000000000455e+02,5.643999999999999773e+02,5.911000000000000227e+02,5.927000000000000455e+02,5.643999999999999773e+02,5.033999999999999773e+02,4.093999999999999773e+02,2.868999999999999773e+02,1.498000000000000114e+02,3.414000000000000057e+01,5.796999999999999931e-01,6.483999999999999986e+00,2.614000000000000057e+01
5.860000000000000142e+01,5.325000000000000000e+01,4.753999999999999915e+01,4.139000000000000057e+01,3.318999999999999773e+01,2.285000000000000142e+01,1.307000000000000028e+01,8.198000000000000398e+00,1.275000000000000000e+01,3.200000000000000000e+01,6.804000000000000625e+01,1.182999999999999972e+02,1.795999999999999943e+02,2.483000000000000114e+02,3.206999999999999886e+02,3.928999999999999773e+02,4.603000000000000114e+02,5.182000000000000455e+02,5.608999999999999773e+02,5.827999999999999545e+02,5.792999999999999545e+02,5.461000000000000227e+02,4.803999999999999773e+02,3.826999999999999886e+02,2.588000000000000114e+02,1.245999999999999943e+02,2.217000000000000171e+01,6.508000000000000451e-01,9.362999999999999545e+00,2.983999999999999986e+01
5.639000000000000057e+01,5.279999999999999716e+01,4.928999999999999915e+01,4.324000000000000199e+01,3.322999999999999687e+01,2.114999999999999858e+01,1.150000000000000000e+01,8.089999999999999858e+00,1.516000000000000014e+01,3.763000000000000256e+01,7.626000000000000512e+01,1.285000000000000000e+02,1.909000000000000057e+02,2.601000000000000227e+02,3.323999999999999773e+02,4.038000000000000114e+02,4.696999999999999886e+02,5.251000000000000227e+02,5.647999999999999545e+02,5.833999999999999773e+02,5.760000000000000000e+02,5.386000000000000227e+02,4.690000000000000000e+02,3.678999999999999773e+02,2.419000000000000057e+02,1.085999999999999943e+02,1.563000000000000078e+01,7.667000000000000481e-01,1.117999999999999972e+01,3.200000000000000000e+01
6.147999999999999687e+01,5.728999999999999915e+01,5.334000000000000341e+01,4.711999999999999744e+01,3.682000000000000028e+01,2.369999999999999929e+01,1.272000000000000064e+01,8.057000000000000384e+00,1.463000000000000078e+01,3.736999999999999744e+01,7.656999999999999318e+01,1.294000000000000057e+02,1.924000000000000057e+02,2.618000000000000114e+02,3.341000000000000227e+02,4.051999999999999886e+02,4.706000000000000227e+02,5.253999999999999773e+02,5.643999999999999773e+02,5.826000000000000227e+02,5.748999999999999773e+02,5.376000000000000227e+02,4.686000000000000227e+02,3.688999999999999773e+02,2.446999999999999886e+02,1.130999999999999943e+02,1.796000000000000085e+01,9.159000000000000474e-01,9.554000000000000270e+00,2.989999999999999858e+01
6.407999999999999829e+01,5.914999999999999858e+01,5.471999999999999886e+01,4.890999999999999659e+01,3.942999999999999972e+01,2.637999999999999901e+01,1.398000000000000043e+01,8.465999999999999304e+00,1.444999999999999929e+01,3.722999999999999687e+01,7.614000000000000057e+01,1.294000000000000057e+02,1.928000000000000114e+02,2.626999999999999886e+02,3.353999999999999773e+02,4.071000000000000227e+02,4.735000000000000000e+02,5.301000000000000227e+02,5.718999999999999773e+02,5.937999999999999545e+02,5.912000000000000455e+02,5.602000000000000455e+02,4.983999999999999773e+02,4.058999999999999773e+02,2.873999999999999773e+02,1.551999999999999886e+02,4.100000000000000000e+01,1.381999999999999895e+00,4.604000000000000092e+00,2.167999999999999972e+01
6.177000000000000313e+01,5.752000000000000313e+01,5.274000000000000199e+01,4.681000000000000227e+01,3.792000000000000171e+01,2.573000000000000043e+01,1.408000000000000007e+01,9.566000000000000725e+00,1.694999999999999929e+01,3.995000000000000284e+01,7.842000000000000171e+01,1.299000000000000057e+02,1.906999999999999886e+02,2.573000000000000114e+02,3.261999999999999886e+02,3.938999999999999773e+02,4.566000000000000227e+02,5.103000000000000114e+02,5.505000000000000000e+02,5.727999999999999545e+02,5.726000000000000227e+02,5.467999999999999545e+02,4.931999999999999886e+02,4.108999999999999773e+02,3.038000000000000114e+02,1.813000000000000114e+02,6.543000000000000682e+01,4.108999999999999986e+00,2.968999999999999861e+00,1.771999999999999886e+01
